"sum","nws_precip_1day_observed_20110921.shp.tiff",116.06
"sum","nws_precip_1day_observed_20110922.shp.tiff",284.78
"sum","nws_precip_1day_observed_20110923.shp.tiff",280.66
"sum","nws_precip_1day_observed_20110924.shp.tiff",938.18
"sum","nws_precip_1day_observed_20110925.shp.tiff",7.58
"sum","nws_precip_1day_observed_20110926.shp.tiff",0
"sum","nws_precip_1day_observed_20110927.shp.tiff",0.01
"sum","nws_precip_1day_observed_20110928.shp.tiff",49.5
"sum","nws_precip_1day_observed_20110929.shp.tiff",758.82
"sum","nws_precip_1day_observed_20110930.shp.tiff",1512.39
"sum","nws_precip_1day_observed_20111001.shp.tiff",652.5
"sum","nws_precip_1day_observed_20111002.shp.tiff",417.92
"sum","nws_precip_1day_observed_20111003.shp.tiff",312.46
"sum","nws_precip_1day_observed_20111004.shp.tiff",318.08
"sum","nws_precip_1day_observed_20111005.shp.tiff",323.84
"sum","nws_precip_1day_observed_20111006.shp.tiff",4.18
"sum","nws_precip_1day_observed_20111007.shp.tiff",0
"sum","nws_precip_1day_observed_20111008.shp.tiff",0
"sum","nws_precip_1day_observed_20111009.shp.tiff",0
"sum","nws_precip_1day_observed_20111010.shp.tiff",0
"sum","nws_precip_1day_observed_20111011.shp.tiff",0
"sum","nws_precip_1day_observed_20111012.shp.tiff",0.06
"sum","nws_precip_1day_observed_20111013.shp.tiff",463.7
"sum","nws_precip_1day_observed_20111014.shp.tiff",320.43
"sum","nws_precip_1day_observed_20111015.shp.tiff",1662.18
"sum","nws_precip_1day_observed_20111016.shp.tiff",73.13
"sum","nws_precip_1day_observed_20111017.shp.tiff",111.64
"sum","nws_precip_1day_observed_20111018.shp.tiff",14.82
"sum","nws_precip_1day_observed_20111019.shp.tiff",6.21
"sum","nws_precip_1day_observed_20111020.shp.tiff",626.6
"sum","nws_precip_1day_observed_20111021.shp.tiff",26.04
"sum","nws_precip_1day_observed_20111022.shp.tiff",0.46
"sum","nws_precip_1day_observed_20111023.shp.tiff",3.32
"sum","nws_precip_1day_observed_20111024.shp.tiff",0
"sum","nws_precip_1day_observed_20111025.shp.tiff",102.6
"sum","nws_precip_1day_observed_20111026.shp.tiff",8.78
"sum","nws_precip_1day_observed_20111027.shp.tiff",245.12
"sum","nws_precip_1day_observed_20111028.shp.tiff",524.3
"sum","nws_precip_1day_observed_20111029.shp.tiff",0.01
"sum","nws_precip_1day_observed_20111030.shp.tiff",1027.21
"sum","nws_precip_1day_observed_20111031.shp.tiff",0.41
"sum","nws_precip_1day_observed_20111101.shp.tiff",0.1
"sum","nws_precip_1day_observed_20111102.shp.tiff",0
"sum","nws_precip_1day_observed_20111103.shp.tiff",0
"sum","nws_precip_1day_observed_20111104.shp.tiff",0
"sum","nws_precip_1day_observed_20111105.shp.tiff",0.67
"sum","nws_precip_1day_observed_20111106.shp.tiff",0.02
"sum","nws_precip_1day_observed_20111107.shp.tiff",0.11
"sum","nws_precip_1day_observed_20111108.shp.tiff",0.11
"sum","nws_precip_1day_observed_20111109.shp.tiff",0
"sum","nws_precip_1day_observed_20111110.shp.tiff",0.12
"sum","nws_precip_1day_observed_20111111.shp.tiff",529.5
"sum","nws_precip_1day_observed_20111112.shp.tiff",28.73
"sum","nws_precip_1day_observed_20111113.shp.tiff",0.06
"sum","nws_precip_1day_observed_20111114.shp.tiff",2.61
"sum","nws_precip_1day_observed_20111115.shp.tiff",192.83
"sum","nws_precip_1day_observed_20111116.shp.tiff",16.08
"sum","nws_precip_1day_observed_20111117.shp.tiff",396.14
"sum","nws_precip_1day_observed_20111118.shp.tiff",21.02
"sum","nws_precip_1day_observed_20111119.shp.tiff",1.88
"sum","nws_precip_1day_observed_20111120.shp.tiff",3.21
"sum","nws_precip_1day_observed_20111121.shp.tiff",8.14
"sum","nws_precip_1day_observed_20111122.shp.tiff",0.1
"sum","nws_precip_1day_observed_20111123.shp.tiff",1502.49
"sum","nws_precip_1day_observed_20111124.shp.tiff",250.5
"sum","nws_precip_1day_observed_20111125.shp.tiff",0
"sum","nws_precip_1day_observed_20111126.shp.tiff",0
"sum","nws_precip_1day_observed_20111127.shp.tiff",0.02
"sum","nws_precip_1day_observed_20111128.shp.tiff",12.64
"sum","nws_precip_1day_observed_20111129.shp.tiff",35.65
"sum","nws_precip_1day_observed_20111130.shp.tiff",1232.92
"sum","nws_precip_1day_observed_20111201.shp.tiff",1.36
"sum","nws_precip_1day_observed_20111202.shp.tiff",0
"sum","nws_precip_1day_observed_20111203.shp.tiff",34.62
"sum","nws_precip_1day_observed_20111204.shp.tiff",0.02
"sum","nws_precip_1day_observed_20111205.shp.tiff",0.06
"sum","nws_precip_1day_observed_20111206.shp.tiff",117.95
"sum","nws_precip_1day_observed_20111207.shp.tiff",247.69
"sum","nws_precip_1day_observed_20111208.shp.tiff",2376.9
"sum","nws_precip_1day_observed_20111209.shp.tiff",2.55
"sum","nws_precip_1day_observed_20111210.shp.tiff",20.7
"sum","nws_precip_1day_observed_20111211.shp.tiff",0.12
"sum","nws_precip_1day_observed_20111212.shp.tiff",0.1
"sum","nws_precip_1day_observed_20111213.shp.tiff",0
"sum","nws_precip_1day_observed_20111214.shp.tiff",1.08
"sum","nws_precip_1day_observed_20111215.shp.tiff",55.92
"sum","nws_precip_1day_observed_20111216.shp.tiff",356.96
"sum","nws_precip_1day_observed_20111217.shp.tiff",8.23
"sum","nws_precip_1day_observed_20111218.shp.tiff",0.07
"sum","nws_precip_1day_observed_20111219.shp.tiff",0
"sum","nws_precip_1day_observed_20111220.shp.tiff",6.47
"sum","nws_precip_1day_observed_20111221.shp.tiff",0.04
"sum","nws_precip_1day_observed_20111222.shp.tiff",538.06
"sum","nws_precip_1day_observed_20111223.shp.tiff",697.48
"sum","nws_precip_1day_observed_20111224.shp.tiff",59.71
"sum","nws_precip_1day_observed_20111225.shp.tiff",7.19
"sum","nws_precip_1day_observed_20111226.shp.tiff",22.44
"sum","nws_precip_1day_observed_20111227.shp.tiff",0
"sum","nws_precip_1day_observed_20111228.shp.tiff",1018.35
"sum","nws_precip_1day_observed_20111229.shp.tiff",4.99
"sum","nws_precip_1day_observed_20111230.shp.tiff",0.01
"sum","nws_precip_1day_observed_20111231.shp.tiff",88.53
"sum","nws_precip_1day_observed_20120101.shp.tiff",56.16
"sum","nws_precip_1day_observed_20120102.shp.tiff",293.27
"sum","nws_precip_1day_observed_20120103.shp.tiff",9.69
"sum","nws_precip_1day_observed_20120104.shp.tiff",0.62
"sum","nws_precip_1day_observed_20120105.shp.tiff",1.55
"sum","nws_precip_1day_observed_20120106.shp.tiff",31.12
"sum","nws_precip_1day_observed_20120107.shp.tiff",19.32
"sum","nws_precip_1day_observed_20120108.shp.tiff",19.83
"sum","nws_precip_1day_observed_20120109.shp.tiff",0
"sum","nws_precip_1day_observed_20120110.shp.tiff",0.39
"sum","nws_precip_1day_observed_20120111.shp.tiff",0.18
"sum","nws_precip_1day_observed_20120112.shp.tiff",194.31
"sum","nws_precip_1day_observed_20120113.shp.tiff",552.97
"sum","nws_precip_1day_observed_20120114.shp.tiff",151.25
"sum","nws_precip_1day_observed_20120115.shp.tiff",0.01
"sum","nws_precip_1day_observed_20120116.shp.tiff",0.01
"sum","nws_precip_1day_observed_20120117.shp.tiff",94.38
"sum","nws_precip_1day_observed_20120118.shp.tiff",189.7
"sum","nws_precip_1day_observed_20120119.shp.tiff",0.04
"sum","nws_precip_1day_observed_20120120.shp.tiff",89.06
"sum","nws_precip_1day_observed_20120121.shp.tiff",34.39
"sum","nws_precip_1day_observed_20120122.shp.tiff",108.69
"sum","nws_precip_1day_observed_20120123.shp.tiff",0
"sum","nws_precip_1day_observed_20120124.shp.tiff",417.84
"sum","nws_precip_1day_observed_20120125.shp.tiff",4.22
"sum","nws_precip_1day_observed_20120126.shp.tiff",22.76
"sum","nws_precip_1day_observed_20120127.shp.tiff",988.88
"sum","nws_precip_1day_observed_20120128.shp.tiff",670.19
"sum","nws_precip_1day_observed_20120129.shp.tiff",7.01
"sum","nws_precip_1day_observed_20120130.shp.tiff",13.75
"sum","nws_precip_1day_observed_20120131.shp.tiff",20.62
"sum","nws_precip_1day_observed_20120201.shp.tiff",50.95
"sum","nws_precip_1day_observed_20120202.shp.tiff",65.64
"sum","nws_precip_1day_observed_20120203.shp.tiff",0
"sum","nws_precip_1day_observed_20120204.shp.tiff",2.71
"sum","nws_precip_1day_observed_20120205.shp.tiff",0.11
"sum","nws_precip_1day_observed_20120206.shp.tiff",0
"sum","nws_precip_1day_observed_20120207.shp.tiff",0
"sum","nws_precip_1day_observed_20120208.shp.tiff",0.82
"sum","nws_precip_1day_observed_20120209.shp.tiff",0.26
"sum","nws_precip_1day_observed_20120210.shp.tiff",0.08
"sum","nws_precip_1day_observed_20120211.shp.tiff",0.67
"sum","nws_precip_1day_observed_20120212.shp.tiff",3.26
"sum","nws_precip_1day_observed_20120213.shp.tiff",0.03
"sum","nws_precip_1day_observed_20120214.shp.tiff",1.09
"sum","nws_precip_1day_observed_20120215.shp.tiff",1.99
"sum","nws_precip_1day_observed_20120216.shp.tiff",4.05
"sum","nws_precip_1day_observed_20120217.shp.tiff",93.84
"sum","nws_precip_1day_observed_20120218.shp.tiff",5.45
"sum","nws_precip_1day_observed_20120219.shp.tiff",3.78
"sum","nws_precip_1day_observed_20120220.shp.tiff",0
"sum","nws_precip_1day_observed_20120221.shp.tiff",0
"sum","nws_precip_1day_observed_20120222.shp.tiff",28.65
"sum","nws_precip_1day_observed_20120223.shp.tiff",60.51
"sum","nws_precip_1day_observed_20120224.shp.tiff",75.74
